"","id","original","machine.predicted.rf","machine.predicted.svm","machine.predicted.nnet","machine.probabilities.rf","machine.probabilities.svm","machine.probabilities.nnet"
"233","56d7df13421aa96ff4fccbb4_0latakia","1","1","1","1","0.683666666666667","0.766189988502067","0.536598457937675"
"234","56b9dfac421aa96f3c39e20c_0homs","1","0","0","0","0.414333333333333","0.138470816419646","0.236819043841733"
"235","56bee6ff421aa94e4ae7df15_6damascus","0","1","0","1","0.526333333333333","0.454447852261551","0.505893421051029"
"236","56d7df13421aa96ff4fccbb4_0quneitra","1","1","1","1","0.754","0.735682207381883","0.80329405884003"
"237","56b9dfac421aa96f3c39e20c_0latakia","1","1","0","0","0.578333333333333","0.421155392207365","0.240627498860262"
"238","56cf15ee421aa93370b24842_0aleppo","1","1","1","1","0.971","0.890513684171377","0.9605712850376"
"239","56eefa4f421aa953c45c3302_0damascus","0","1","1","1","0.718","0.859593825865411","0.735654464565623"
"240","56b9dfac421aa96f3c39e20c_0rifdimashq","0","0","0","0","0.396666666666667","0.267073365533312","0.338310829555555"
"241","56cf15ee421aa93370b24842_0deirezzor","0","0","0","0","0.199666666666667","0.165275653257826","0.319413697418415"
"242","56eefa4f421aa953c45c3302_0raqqah","1","0","0","0","0.256","0.157344761580451","0.230016793487939"
"243","56f2dd5e421aa9441fdb786d_3homs","1","1","1","1","0.574333333333333","0.75729806957809","0.698868925872328"
"244","56be7b36421aa925d474faf8_4;56be64e9421aa91be65c1e89_4;56be735b421aa925d66b05cb_4;56be0020421aa96d35da396d_4aleppo","0","1","1","1","0.824","0.888007349350385","0.747104463460391"
"245","56f92ae3421aa90e67a4af6f_0;56f90e02421aa90408c5c920_0;56f8db28421aa96e32c5f83b_0homs","1","1","1","1","0.568","0.829395354830889","0.711202058183859"
"246","567ff9f9421aa971531d5018_3aleppo","0","0","0","0","0.246666666666667","0.140961815620931","0.296305437712421"
"247","56be7b36421aa925d474faf8_4;56be64e9421aa91be65c1e89_4;56be735b421aa925d66b05cb_4;56be0020421aa96d35da396d_4damascus","0","0","0","0","0.366666666666667","0.434094514066392","0.301596141403812"
"248","57098858421aa90740cd8c23_2aleppo","1","1","1","1","0.757","0.813309355400694","0.65616673709365"
"249","567ff9f9421aa971531d5018_3damascus","1","1","1","1","0.958666666666667","0.916529873928175","0.649376730220864"
"250","56c98c13421aa9326d96c288_0aleppo","0","1","1","1","0.778666666666667","0.855540360412206","0.86011240428849"
"251","5710be6b421aa92426f3fbae_4aleppo","1","1","1","1","0.637","0.885976785839679","0.828220589398062"
"252","57053f09421aa972542b6e8a_0aleppo","1","1","1","1","0.998","0.850550191664817","0.991573460836993"
"253","57108bf0421aa90fe7c1799d_0aleppo","1","1","1","1","0.950333333333333","0.870225202560476","0.992307083386996"
"254","567ff9f9421aa971531d5018_3quneitra","0","0","0","0","0.267333333333333","0.132390217807274","0.108966361567857"
"255","56c98c13421aa9326d96c288_0damascus","0","0","0","0","0.172","0.0962932763682971","0.107777906066582"
"256","56dde507421aa9245895843b_1idlib","1","1","1","1","0.924333333333333","0.843651128116273","0.987877265924944"
"257","57053f09421aa972542b6e8a_0damascus","0","0","1","1","0.484333333333333","0.580421633950408","0.760206287040927"
"258","57108bf0421aa90fe7c1799d_0damascus","0","0","0","0","0.142","0.100927793674069","0.0954300572152693"
"259","567ff9f9421aa971531d5018_3rifdimashq","1","1","0","0","0.550666666666667","0.420422719549803","0.0508851447730202"
"260","56c98c13421aa9326d96c288_0homs","1","1","1","1","0.616666666666667","0.770674667124204","0.764698868714143"
"261","56e69945421aa945e4171cb1_5damascus","0","0","0","0","0.318666666666667","0.168238471835201","0.205978605220943"
"262","57053f09421aa972542b6e8a_0homs","1","1","0","0","0.525","0.181843228775875","0.39545394036786"
"263","57108bf0421aa90fe7c1799d_0hama","0","0","0","0","0.110666666666667","0.127102466414125","0.0886679449768109"
"264","56e69945421aa945e4171cb1_5raqqah","1","1","1","1","0.802333333333333","0.93149878602182","0.84126721552601"
"265","57053f09421aa972542b6e8a_0raqqah","0","0","0","0","0.168666666666667","0.102623664170917","0.196771754436435"
"266","57295406421aa911c9ad641b_1aleppo","1","1","1","1","0.94","0.888689571910744","0.948097926112247"
"267","56e966a6421aa948998b3493_4aleppo","1","1","1","1","0.778333333333333","0.793730546762924","0.652755223399647"
"268","572b3610421aa9406fd97bab_0aleppo","1","1","1","1","0.887","0.899950747096124","0.791027346545557"
"269","56e966a6421aa948998b3493_4deirezzor","1","0","1","0","0.389666666666667","0.648649113249337","0.364544072106862"
"270","572b3610421aa9406fd97bab_0damascus","0","0","0","0","0.356333333333333","0.149828105882936","0.264297881371857"
"271","56ae1578421aa924bd1094eb_1damascus","1","1","1","1","0.968333333333333","0.911627977608375","0.97336297969501"
"272","56ddddc6421aa919d70c0201_0aleppo","1","1","1","1","0.925666666666667","0.937830418830212","0.972605225708746"
"273","56f96472421aa9271834d3d9_0deirezzor","0","1","1","1","0.611666666666667","0.616711132801831","0.808078497599044"
"274","56e729ed421aa979e6dab802_3idlib","1","1","1","1","0.826333333333333","0.900871168244875","0.76643218317257"
"275","56f96472421aa9271834d3d9_0homs","1","0","0","0","0.411333333333333","0.182082670884568","0.127950455078487"
"276","577aa6f1421aa9294ed84ef9_1quneitra","0","0","1","1","0.459666666666667","0.753229006931895","0.925447635337515"
"277","57117bd0421aa95fd0546ecd_6aleppo","1","1","1","1","0.927333333333333","0.968912004950962","0.981018044527186"
"278","56bd6821421aa93849a88df9_1aleppo","1","1","1","1","0.789333333333333","0.891335049519684","0.967150903325786"
"279","5783933d421aa96704a1a3c5_0aleppo","1","1","1","1","0.985333333333333","0.913136951531917","0.983942350549276"
"280","56f96472421aa9271834d3d9_0raqqah","0","1","1","1","0.727","0.88587074866369","0.709018719755119"
"281","57117bd0421aa95fd0546ecd_6deirezzor","0","0","0","0","0.148666666666667","0.107398535768323","0.112031986234137"
"282","56bd6821421aa93849a88df9_1daraa","1","0","1","1","0.469","0.698426194956708","0.924873409984185"
"283","5783933d421aa96704a1a3c5_0idlib","1","1","1","1","0.727666666666667","0.823879672950222","0.960334318418784"
"284","570c8f91421aa91975940e1f_0aleppo","1","1","1","1","0.995333333333333","0.807716625323811","0.992517975363785"
"285","57167ee0421aa9422ae7bdb7_0aleppo","0","1","1","0","0.604666666666667","0.537871000131405","0.32238722197008"
"286","56bd6821421aa93849a88df9_1latakia","1","0","0","0","0.224666666666667","0.156462188514303","0.169858872390699"
"287","570c8f91421aa91975940e1f_0damascus","0","0","0","0","0.287","0.149722432453367","0.0708486256634443"
"288","5783e372421aa90704eaf466_0aleppo","1","1","1","1","0.990333333333333","0.909123580920477","0.982908735754893"
"289","57167ee0421aa9422ae7bdb7_0idlib","1","1","1","1","0.87","0.919890270226486","0.848740938932611"
"290","56f8e9ee421aa978c0711258_0damascus","0","1","1","1","0.694","0.875245848417477","0.652497104515698"
"291","570c8f91421aa91975940e1f_0hama","1","0","0","0","0.26","0.213241710412075","0.0746737271648477"
"292","579a3778421aa9631665ab7b_4aleppo","1","1","1","1","0.860333333333333","0.936904242984792","0.956217317166994"
"293","57167ee0421aa9422ae7bdb7_0latakia","0","1","1","1","0.612","0.661357990945947","0.659365891440981"
"294","579aee3b421aa92248fa86e1_3aleppo","1","1","1","1","0.992333333333333","0.871426672305113","0.993199142537872"
"295","56f8e9ee421aa978c0711258_0homs","1","0","0","0","0.190666666666667","0.13233292565251","0.142263713172468"
"296","570c8f91421aa91975940e1f_0latakia","1","0","0","0","0.458333333333333","0.454739072169732","0.29496035635885"
"297","57171318421aa973f9bc812f_5aleppo","1","0","0","0","0.279","0.221536182285931","0.0550233050143473"
"298","579aee3b421aa92248fa86e1_3damascus","1","0","0","0","0.245","0.168505161628578","0.0976004186724122"
"299","57171318421aa973f9bc812f_5idlib","1","1","1","1","0.816666666666667","0.953576857864511","0.984753500305176"
"300","579aee3b421aa92248fa86e1_3raqqah","0","0","0","0","0.075","0.132920912606071","0.0622785415672761"
"301","57171318421aa973f9bc812f_5latakia","1","0","1","1","0.420666666666667","0.566248539552501","0.603136814587691"
"302","579c9bb9421aa94824a71f00_1aleppo","1","1","1","1","0.581666666666667","0.824620821972223","0.702641342436471"
"303","5718015e421aa95049148799_0aleppo","0","1","1","1","0.870333333333333","0.913243659772294","0.932927565335629"
"304","571b0baa421aa966ecd93e9b_2aleppo","1","1","1","1","0.922333333333333","0.943929181875228","0.826243557003714"
"305","579c9bb9421aa94824a71f00_1damascus","0","0","0","0","0.115666666666667","0.153342081825655","0.174750677142136"
"306","5718015e421aa95049148799_0raqqah","1","0","0","0","0.379","0.317096481171599","0.375582685351966"
"307","571b0baa421aa966ecd93e9b_2damascus","0","0","0","0","0.435333333333333","0.403268054533657","0.403139761205971"
"308","579e32fe421aa95f58f5c52d_0aleppo","1","1","1","1","0.946","0.941793758310916","0.963476169832449"
"309","571b0baa421aa966ecd93e9b_2hasakah","1","1","1","1","0.849666666666667","0.881273203192906","0.937319715882371"
"310","579e32fe421aa95f58f5c52d_0damascus","0","1","1","1","0.724666666666667","0.766586359244309","0.643658204769851"
"311","579e32fe421aa95f58f5c52d_0daraa","1","1","1","1","0.639","0.743519651440292","0.76677529071201"
"312","57a6196b421aa9545278dd64_0aleppo","1","1","1","1","0.902333333333333","0.915223727070019","0.985768299613333"
"313","57357be3421aa90cc3e30043_0damascus","1","1","1","0","0.573333333333333","0.623077657605995","0.33951973305496"
"314","57a5ba4a421aa9350edd36d2_1aleppo","1","1","1","1","0.953333333333333","0.927044046310968","0.990530277941438"
"315","5728fb9d421aa972625d9301_4aleppo","1","1","1","1","0.972666666666667","0.898823412186503","0.892084276208898"
"316","5742f694421aa97d490e454f_5aleppo","0","0","0","0","0.118333333333333","0.122412174525171","0.121490176492883"
"317","57a5ba4a421aa9350edd36d2_1hama","0","0","0","0","0.094","0.124753093793615","0.101460196958268"
"318","5728fb9d421aa972625d9301_4damascus","0","0","0","0","0.195666666666667","0.123516075289793","0.257331533594563"
"319","573074b7421aa9352bbe1ae9_0damascus","1","1","1","1","0.968333333333333","0.906342997162672","0.959174853813704"
"320","5742f694421aa97d490e454f_5damascus","0","0","0","1","0.276666666666667","0.180520299225035","0.591226326828718"
"321","57a5ba4a421aa9350edd36d2_1homs","1","0","0","0","0.0273333333333333","0.131228764135734","0.0930285645667581"
"322","573074b7421aa9352bbe1ae9_0rifdimashq","0","0","0","0","0.342333333333333","0.13131137861778","0.278150304877619"
"323","57311806421aa9717b4093fd_3aleppo","1","1","1","1","0.844666666666667","0.849755332864328","0.988382251956375"
"324","5742f694421aa97d490e454f_5idlib","0","0","0","0","0.225333333333333","0.142375963121862","0.128288402656894"
"325","57a5ba4a421aa9350edd36d2_1idlib","1","0","0","1","0.436666666666667","0.221203496596172","0.556078690145877"
"326","57362bb0421aa94b1f43105f_2aleppo","1","1","1","1","0.951333333333333","0.932139369160965","0.975570334024681"
"327","57311806421aa9717b4093fd_3damascus","0","0","0","0","0.161666666666667","0.104696567185801","0.119467691469512"
"328","5742f694421aa97d490e454f_5latakia","0","1","1","1","0.825666666666667","0.832597089371835","0.600166455697381"
"329","57362bb0421aa94b1f43105f_2hama","0","1","0","0","0.557","0.291643007961889","0.389023674145773"
"330","57311806421aa9717b4093fd_3latakia","0","0","0","0","0.278666666666667","0.206325660750109","0.395279350481141"
"331","57aca475421aa931a68fe674_5aleppo","1","1","1","1","0.975","0.902835690396806","0.997949759209281"
"332","5742f694421aa97d490e454f_5raqqah","0","0","0","0","0.412666666666667","0.290323914044164","0.164005267436187"
"333","57b29d3c421aa957d94854ef_0aleppo","1","1","1","1","0.772666666666667","0.890329336392383","0.716381582216008"
"334","573170a6421aa91173266f73_6aleppo","1","1","1","1","0.851666666666667","0.909296262754766","0.818217424575598"
"335","5742f694421aa97d490e454f_5tartus","1","1","1","1","0.888666666666667","0.891815972555615","0.760273397729454"
"336","57b29d3c421aa957d94854ef_0raqqah","0","0","0","0","0.213666666666667","0.123577940171987","0.136209329828749"
"337","570563ac421aa97c1970cd12_1aleppo","1","1","1","1","0.977666666666667","0.965373814226057","0.974987784114332"
"338","573170a6421aa91173266f73_6idlib","0","1","1","1","0.723666666666667","0.83348246527194","0.899865863683764"
"339","57771921421aa9573f70eb24_1aleppo","1","1","1","1","0.969","0.935458573836939","0.932840030196187"
"340","570563ac421aa97c1970cd12_1damascus","0","0","0","0","0.0343333333333333","0.103221390151108","0.139862764143525"
"341","57362bc5421aa94b1e27fa0b_0damascus","1","1","1","1","0.696","0.814541687155903","0.612246499735085"
"342","57b7c977421aa92dea252888_0hasakah","1","1","1","1","0.901","0.947552753514655","0.991974404482421"
"343","57771921421aa9573f70eb24_1damascus","0","1","1","0","0.511666666666667","0.553401180319858","0.313595186323612"
"344","570563ac421aa97c1970cd12_1idlib","1","1","1","1","0.518666666666667","0.669205955037118","0.824325402989014"
"345","57bba9b8421aa914de07ef9d_4hasakah","1","1","1","1","0.604666666666667","0.872804131095437","0.75282317985282"
"346","57771921421aa9573f70eb24_1raqqah","0","0","0","0","0.239333333333333","0.1698324956283","0.312058645842568"
"347","57cc6141421aa935c073f7af_0aleppo","1","1","1","1","0.976","0.890156722764857","0.981941364967259"
"348","57331a2e421aa92a509193d2_4aleppo","1","1","1","1","0.966","0.926472432805084","0.983865010736908"
"349","57771921421aa9573f70eb24_1rifdimashq","1","1","1","1","0.716666666666667","0.884745033798751","0.906328219189175"
"350","57cc6141421aa935c073f7af_0damascus","0","0","0","0","0.117333333333333","0.0998844221299341","0.121024993341319"
"351","57331a2e421aa92a509193d2_4idlib","1","0","0","1","0.461666666666667","0.297007240004751","0.521458860967528"
"352","578c71db421aa925b126df39_0aleppo","1","1","1","1","0.949333333333333","0.842385057220185","0.895925022550176"
"353","57cc6141421aa935c073f7af_0hama","1","0","0","1","0.335333333333333","0.3986382587744","0.543744490112717"
"354","578c71db421aa925b126df39_0damascus","0","1","0","1","0.527333333333333","0.394083102089061","0.528777517260737"
"355","57d18907421aa93622d45fb5_0aleppo","1","1","1","1","0.840333333333333","0.924809459883197","0.904877087990112"
"356","578c71db421aa925b126df39_0rifdimashq","1","1","1","0","0.556333333333333","0.529722861038846","0.481474253418339"
"357","57d18715421aa93625c5f996_1aleppo","0","0","0","0","0.154","0.117155697010016","0.150326684714092"
"358","5783f282421aa906d98745e2_0aleppo","1","1","1","1","0.896333333333333","0.929488819842077","0.941811063374376"
"359","5784b140421aa94d699fca34_3aleppo","1","1","1","1","0.959","0.840280535458947","0.9462312456703"
"360","579a3ec8421aa96311931bf7_6aleppo","0","1","1","1","0.592666666666667","0.829734410909215","0.925333922337501"
"361","57d18715421aa93625c5f996_1hama","1","1","1","1","0.993333333333333","0.872670936829655","0.989413048175192"
"362","5783f282421aa906d98745e2_0damascus","0","0","0","0","0.152","0.112290051352541","0.132836029701488"
"363","5784b140421aa94d699fca34_3damascus","0","0","0","0","0.324666666666667","0.124703038975106","0.101274430725163"
"364","579a3ec8421aa96311931bf7_6idlib","1","1","1","0","0.798666666666667","0.847246019693942","0.364475289432827"
"365","57d18715421aa93625c5f996_1idlib","0","0","0","0","0.193666666666667","0.148816367103295","0.210196269149227"
"366","5784b140421aa94d699fca34_3idlib","0","1","1","1","0.680333333333333","0.780439991845249","0.886442774555988"
"367","5729ca91421aa943ddb62d24_1;5729ad17421aa92f5e122e2b_1aleppo","1","1","1","1","0.863333333333333","0.905799318770723","0.795149674796557"
"368","57d18399421aa936152b0251_1aleppo","0","0","0","0","0.118666666666667","0.12380915425674","0.151656012231237"
"369","57873050421aa937abd1f1ff_0damascus","0","0","0","1","0.412333333333333","0.174343756622891","0.528476576207075"
"370","57d18399421aa936152b0251_1hama","1","1","1","1","0.976","0.907175357463429","0.986297049269363"
"371","57873050421aa937abd1f1ff_0rifdimashq","1","1","1","1","0.768","0.880255210717069","0.957417271692152"
"372","57d18399421aa936152b0251_1idlib","0","0","0","0","0.240333333333333","0.189375203324038","0.300508287151689"
"373","5799f601421aa94eac46b9ca_0aleppo","1","1","1","1","0.975","0.884475265562748","0.971266960361873"
"374","5783e38f421aa906e0af416b_3aleppo","1","1","1","1","0.972","0.915587232463943","0.972787452243524"
"375","57d37576421aa9703323c200_0aleppo","0","1","1","1","0.606333333333333","0.598773230542922","0.546674772201029"
"376","5799f601421aa94eac46b9ca_0damascus","0","0","0","0","0.0286666666666667","0.128158279665576","0.0791554363391904"
"377","5783e38f421aa906e0af416b_3damascus","0","0","0","0","0.0383333333333333","0.092054200185942","0.0708112571463224"
"378","57d37576421aa9703323c200_0idlib","0","1","1","1","0.704666666666667","0.732205895632458","0.537511278099429"
"379","579ecbcd421aa91dc2c29295_0;579ee91b421aa92816762341_0aleppo","1","1","1","1","0.999333333333333","0.803558541292406","0.996013320539471"
"380","5783e38f421aa906e0af416b_3hama","0","0","0","0","0.0236666666666667","0.0931297776657851","0.0785034914752619"
"381","579efefa421aa9281745eac4_0aleppo","1","1","1","1","0.805333333333333","0.943333086067864","0.916544552608187"
"382","57e558da6653330001c3e3a6_0;57e56023172dca00017aace0_2;57e52cd507cfa000010e772d_0aleppo","1","1","1","1","0.988","0.838684398928261","0.989431148727167"
"383","57e5fa435a61b7000160f285_0aleppo","1","1","1","1","0.970666666666667","0.896304131925748","0.982091251770197"
"384","5783e38f421aa906e0af416b_3raqqah","1","1","1","1","0.756666666666667","0.778749422807365","0.759355598477042"
"385","57a720a3421aa92e8a850d39_2aleppo","1","1","1","1","0.874","0.944595510455998","0.967726436319125"
"386","57a669ca421aa9717ed1e159_0aleppo","1","1","1","1","0.91","0.93800609441929","0.92458324196481"
"387","57a6c188421aa910ed2961b9_0aleppo","1","1","1","1","0.917666666666667","0.861732003364338","0.900156304913322"
"388","57e5fa435a61b7000160f285_0damascus","0","0","0","0","0.259666666666667","0.128578777545027","0.285075407455204"
"389","57a5f4dc421aa9483f997523_4aleppo","1","1","1","1","0.983","0.945240434509024","0.991767798839185"
"390","57a6c188421aa910ed2961b9_0raqqah","0","0","0","0","0.108666666666667","0.0948396215374982","0.0814087528662362"
"391","579a37a9421aa962fd527a7f_6aleppo","1","1","1","1","0.905333333333333","0.848120218534731","0.794335714957634"
"392","579eb5ea421aa913d76c5a33_0aleppo","1","1","1","1","0.951","0.907875499978735","0.987537863334065"
"393","57e9536beaae1f0001f72f9d_0aleppo","1","1","1","1","0.986666666666667","0.899166182931968","0.977713528597067"
"394","57a5f4dc421aa9483f997523_4damascus","0","0","0","0","0.0373333333333333","0.0940231027836063","0.0798192779839982"
"395","57a720bf421aa92e8fc34bd2_0aleppo","1","1","1","1","0.960666666666667","0.836281248277168","0.989788838895203"
"396","57e953716653330001c3ed76_5aleppo","1","1","1","1","0.988333333333333","0.942990512090448","0.989896259430496"
"397","579eb5ea421aa913d76c5a33_0damascus","0","0","0","0","0.471666666666667","0.452198558280221","0.252219532086243"
"398","57a720bf421aa92e8fc34bd2_0raqqah","1","0","0","0","0.389","0.169128149921115","0.260858000169328"
"399","57e953716653330001c3ed76_5damascus","0","0","0","0","0.0363333333333333","0.215895361296379","0.00031046368330148"
"400","579eb5ea421aa913d76c5a33_0daraa","1","1","1","1","0.784666666666667","0.688518673262215","0.776197224534187"
"401","57d18570421aa9362990e0e2_2aleppo","1","1","1","1","0.986666666666667","0.799296446594432","0.997411176819935"
"402","57b22f06421aa9304b5b2a3f_4aleppo","1","1","1","1","0.987333333333333","0.864018914919967","0.961742331761978"
"403","579eb5ea421aa913d76c5a33_0raqqah","1","0","0","0","0.340333333333333","0.17010751306464","0.383979425873297"
"404","57d18570421aa9362990e0e2_2damascus","0","0","0","0","0.122333333333333","0.0998807556525335","0.130666330409847"
"405","57ea96983934d4000188690d_2aleppo","1","1","1","1","0.986333333333333","0.868534042577543","0.976534260298663"
"406","57ec2a295ab9c000015165e9_4aleppo","1","1","1","1","0.965666666666667","0.950739579278818","0.893168232963022"
"407","57e29f9d5ab9c00001514a1e_4aleppo","1","1","1","1","0.875666666666667","0.868598782360345","0.971695640297813"
"408","57b9dac6421aa96d6f5ccf17_1aleppo","0","0","0","0","0.195666666666667","0.280561341548096","0.394453233374332"
"409","57e29f9d5ab9c00001514a1e_4damascus","0","0","0","0","0.230666666666667","0.152025466306534","0.105206375717899"
"410","57ebfe3db4f9e100013adf17_3aleppo","1","1","1","1","0.898666666666667","0.943265432333404","0.859066681822567"
"411","57b9dac6421aa96d6f5ccf17_1damascus","0","0","0","0","0.123","0.123398220222802","0.0899402359897712"
"412","57ecf7ade434830001d90ac8_1aleppo","1","1","1","1","0.955","0.933143845993389","0.976260652900253"
"413","57e29f9d5ab9c00001514a1e_4deirezzor","1","1","0","1","0.562","0.41601519777923","0.903270164095776"
"414","57b9dac6421aa96d6f5ccf17_1hasakah","1","1","1","1","0.982666666666667","0.832581943192053","0.929843863745699"
"415","57ecf7ade434830001d90ac8_1deirezzor","0","1","1","0","0.609333333333333","0.590700192647489","0.360868031033201"
"416","57e29f9d5ab9c00001514a1e_4rifdimashq","0","0","0","0","0.310666666666667","0.157748226096572","0.154936308810835"
"417","57ecf7ade434830001d90ac8_1hama","0","0","0","0","0.166333333333333","0.133519121196772","0.171504101924353"
"418","57a1bc0a421aa934748e2b8c_0aleppo","1","1","1","1","0.997666666666667","0.812452020221751","0.948382064532966"
"419","57ab6fdd421aa940307fb90a_3aleppo","1","1","1","1","0.98","0.950567584689708","0.991015638646903"
"420","57c00ebe421aa92da4eaa140_0damascus","0","1","0","1","0.62","0.466231031351453","0.517948683477443"
"421","57f04baef9aed400011a5710_3aleppo","1","1","1","1","0.994","0.859556878781551","0.995790513222333"
"422","57a4d037421aa94e1e050935_2aleppo","1","1","1","1","0.855333333333333","0.953128416754213","0.923558590745315"
"423","57e95384e58047000133dc7a_1aleppo","1","1","1","1","0.996","0.804228448826499","0.968764358830127"
"424","57ab6fdd421aa940307fb90a_3damascus","0","1","0","1","0.548","0.29188325450328","0.516096536437355"
"425","57c00ebe421aa92da4eaa140_0idlib","0","1","1","0","0.558666666666667","0.579554337846234","0.430352325683235"
"426","57f04baef9aed400011a5710_3deirezzor","0","0","0","0","0.235333333333333","0.443944266302681","0.267251648958122"
"427","57e95384e58047000133dc7a_1damascus","0","0","0","0","0.072","0.166364231286951","0.00845262310986985"
"428","57ab6fdd421aa940307fb90a_3latakia","0","1","1","1","0.561333333333333","0.536533540288801","0.81415536532104"
"429","57c00ebe421aa92da4eaa140_0rifdimashq","1","1","1","1","0.927333333333333","0.859778619753637","0.936146279472866"
"430","57f04baef9aed400011a5710_3raqqah","0","0","0","0","0.391666666666667","0.36846765432523","0.472729291452905"
"431","57a620bc421aa954512f7370_0aleppo","1","1","1","1","0.99","0.971677196376956","0.987720709407348"
"432","57bb6ee1421aa97ee5e544c5_0aleppo","0","1","1","1","0.547666666666667","0.590094588082936","0.796431107650989"
"433","57c64a64421aa965b1055fa8_0aleppo","1","1","1","1","0.838666666666667","0.87326896787493","0.972789918342627"
"434","57efc7915ab9c00001517049_2aleppo","1","1","1","1","0.978333333333333","0.93350850010892","0.977930612819818"
"435","57ebc3815ab9c0000151643c_2aleppo","1","1","1","1","0.987","0.927536241968906","0.996063890141404"
"436","57bb6ee1421aa97ee5e544c5_0damascus","0","0","0","1","0.378333333333333","0.309077952925133","0.753999925436815"
"437","57c64a64421aa965b1055fa8_0damascus","0","0","0","0","0.0183333333333333","0.113934637818184","0.124419143394402"
"438","57ebc3815ab9c0000151643c_2damascus","0","0","0","0","0.076","0.0947946246066853","0.0841389056950769"
"439","57f2ad338571f8000182036f_0aleppo","1","1","1","1","0.717666666666667","0.84745223752944","0.818079009021028"
"440","57bf831d421aa97a8752eaf6_0aleppo","1","1","1","1","0.933","0.922908522580973","0.902326449945377"
"441","57f2ad338571f8000182036f_0idlib","1","1","1","1","0.805333333333333","0.915766470765072","0.933321676039912"
"442","57bf831d421aa97a8752eaf6_0damascus","0","1","1","0","0.600666666666667","0.553472757840938","0.471974221822565"
"443","57aa069b421aa93bcec54443_0aleppo","1","1","1","1","0.981333333333333","0.957943612324035","0.981688059509721"
"444","57f30c656653330001c40989_5aleppo","1","1","1","1","0.989666666666667","0.874817232274974","0.988701619021541"
"445","57bf831d421aa97a8752eaf6_0idlib","0","1","1","0","0.638333333333333","0.810571557536736","0.453763180788121"
"446","57aa069b421aa93bcec54443_0damascus","0","0","0","0","0.498666666666667","0.16475204409455","0.342092753806782"
"447","57f30c656653330001c40989_5damascus","0","0","0","0","0.418","0.244251400845332","0.299771364985432"
"448","57bf831d421aa97a8752eaf6_0rifdimashq","1","1","1","1","0.580333333333333","0.65417804626768","0.780314219229085"
"449","57d18608421aa9362990e135_0aleppo","1","1","1","1","0.989666666666667","0.829074073280208","0.983219860864059"
"450","57aa069b421aa93bcec54443_0hama","0","0","0","0","0.027","0.113681909236449","0.138063628075845"
"451","57f30c656653330001c40989_5rifdimashq","1","0","0","0","0.412","0.36775354248103","0.333347061183339"
"452","57f29713e58047000133f6fc_1aleppo","1","0","0","0","0.259666666666667","0.119240922035051","0.253796174820387"
"453","57d18608421aa9362990e135_0damascus","0","0","0","0","0.269666666666667","0.184945852988049","0.479861381683185"
"454","57bfbdfa421aa90ff1239079_0;57bff8c0421aa92da19137c8_0;57bf9904421aa905650abf57_0aleppo","0","1","1","1","0.880333333333333","0.881710944973072","0.943416143201057"
"455","57f29713e58047000133f6fc_1hama","0","0","0","0","0.303333333333333","0.199899670476247","0.263151107690052"
"456","57bfbdfa421aa90ff1239079_0;57bff8c0421aa92da19137c8_0;57bf9904421aa905650abf57_0damascus","0","0","0","0","0.363333333333333","0.309284905221129","0.476073702000467"
"457","57f29713e58047000133f6fc_1homs","0","0","0","0","0.309","0.214570754597232","0.240640682326084"
"458","57bfbdfa421aa90ff1239079_0;57bff8c0421aa92da19137c8_0;57bf9904421aa905650abf57_0idlib","0","0","0","0","0.486","0.425915436787544","0.148535605037543"
"459","57f29713e58047000133f6fc_1idlib","1","1","1","1","0.805","0.914749406481604","0.80207716393102"
"460","57bfbdfa421aa90ff1239079_0;57bff8c0421aa92da19137c8_0;57bf9904421aa905650abf57_0rifdimashq","1","1","1","1","0.850666666666667","0.84586375558363","0.970025031770773"
"461","57c0dc75421aa97abf2cd275_1damascus","0","1","1","0","0.814666666666667","0.805875095424967","0.248180305978196"
"462","57f4236b6653330001c40d5e_3aleppo","1","1","1","1","0.883","0.875662072345055","0.910385900762467"
"463","57c0dc75421aa97abf2cd275_1idlib","0","0","0","0","0.147666666666667","0.0859379451965131","0.0591007982071181"
"464","57c0dc75421aa97abf2cd275_1rifdimashq","1","1","1","1","0.965","0.756446860317054","0.989221303322047"
"465","57c3259b421aa944a7b99ef8_0damascus","0","0","0","0","0.272333333333333","0.251379095052837","0.128003026616895"
"466","57e62623172dca00017aae8d_4aleppo","1","1","1","1","0.757333333333333","0.862827900552631","0.91668581818074"
"467","57c3259b421aa944a7b99ef8_0idlib","0","1","1","1","0.852","0.925969789571617","0.758530202543623"
"468","57d7ad85421aa905d281bdf0_0quneitra","1","1","1","1","0.570333333333333","0.730804282187039","0.666758880398913"
"469","57e62623172dca00017aae8d_4damascus","0","0","0","0","0.124333333333333","0.103955840725917","0.114491873414418"
"470","57c3259b421aa944a7b99ef8_0rifdimashq","1","1","1","1","0.963333333333333","0.945498966767555","0.885946013675038"
"471","57e01893eaae1f0001f7147f_3aleppo","1","1","1","1","0.892333333333333","0.883287753351153","0.964842868297397"
"472","57c71ef6421aa93e86487887_0aleppo","1","1","1","1","0.930666666666667","0.917250840624626","0.903895492777364"
"473","57e01893eaae1f0001f7147f_3damascus","0","0","0","0","0.0703333333333333","0.102677121687298","0.0825259294733302"
"474","57c71ef6421aa93e86487887_0idlib","0","1","1","1","0.519","0.633447576281119","0.526606425460932"
