"","id","original","machine.predicted.rf","machine.predicted.svm","machine.predicted.nnet","machine.probabilities.rf","machine.probabilities.svm","machine.probabilities.nnet"
"326","22585868beijing","0","0","0","0","0.348","0.388287082266779","0.107420946998902"
"327","20665331xinjiang","0","0","0","0","0.113","0.113345480116862","0.0824291087222042"
"328","7492095jiangsu","1","1","1","1","0.844666666666667","0.672546233634463","0.802023679810062"
"329","23479273jiangsu","0","0","0","0","0.362666666666667","0.26711463010924","0.301192569898951"
"330","22585868guangdong","0","0","0","0","0.307","0.451256743308679","0.361072566358981"
"331","20665331zhejiang","0","0","0","0","0.154666666666667","0.136843023971546","0.0515307456561317"
"332","26050719hebei","1","1","1","1","0.613666666666667","0.708691300274041","0.900169616797749"
"333","22585868sichuan","1","1","1","1","0.638333333333333","0.620519371359834","0.877338302106436"
"334","26050719hubei","0","0","0","0","0.208666666666667","0.106011872257242","0.1326987919173"
"335","18199505guangxi","1","1","1","1","0.801666666666667","0.897097298407922","0.916039718925587"
"336","26050719jilin","1","0","0","1","0.283","0.264262412121348","0.558133847492509"
"337","5018755beijing","1","0","0","1","0.444666666666667","0.481036274605579","0.673243511808321"
"338","22920846beijing","1","1","1","1","0.595666666666667","0.723542708127078","0.810557708153702"
"339","24202051guangdong","1","1","1","1","0.742666666666667","0.916147116475439","0.927453509697624"
"340","23652782guangdong","1","1","1","1","0.621333333333333","0.79162311331944","0.749273776537574"
"341","25463981beijing","0","0","0","0","0.0773333333333333","0.129406994735785","0.100626593501242"
"342","23652782liaoning","0","0","0","0","0.180333333333333","0.19031206550586","0.175777468263593"
"343","25463981liaoning","1","1","1","1","0.792","0.72319188752375","0.827270734401796"
"344","21597982beijing","0","0","0","0","0.0686666666666667","0.106931941490606","0.209874670917121"
"345","25463981shanxi","1","0","1","0","0.423333333333333","0.512662922521072","0.350412526872035"
"346","21597982jilin","1","1","1","1","0.644666666666667","0.810380952838259","0.640260911765931"
"347","1166618beijing","0","0","1","1","0.391","0.521787646814094","0.773390773386144"
"348","21194677guangdong","1","1","1","1","0.912","0.909524562531892","0.963485748012984"
"349","21294522tianjin","1","1","1","1","0.746666666666667","0.919588476122682","0.899251386187504"
"350","1166618hebei","1","0","1","1","0.427333333333333","0.555682511947685","0.815994590655846"
"351","19770720guangdong","1","1","1","1","0.809","0.859469217419435","0.902412537650104"
"352","21294522xinjiang","0","1","1","1","0.503666666666667","0.581253115955917","0.789760791263503"
"353","1166618tianjin","1","1","1","1","0.773333333333333","0.857445511627207","0.91476695852209"
"354","23263272guangdong","1","1","1","1","0.629666666666667","0.678347869990007","0.800816954740427"
"355","21115309beijing","1","0","1","1","0.439333333333333","0.718556448863813","0.629310571500497"
"356","24656101guangdong","1","1","1","0","0.508333333333333","0.527935241033312","0.488280762605933"
"357","21115309hubei","0","1","1","1","0.628333333333333","0.807881900178781","0.596355133930971"
"358","4249901beijing","0","0","0","0","0.353","0.475522379724629","0.06513470593111"
"359","17925693henan","0","0","0","0","0.422","0.437712639542406","0.243919316742481"
"360","4249901zhejiang","1","1","1","1","0.697","0.914961493220075","0.931645138869785"
"361","17925693shanghai","1","1","1","1","0.511333333333333","0.549607534246322","0.687244034493707"
"362","25216462fujian","1","1","1","1","0.588666666666667","0.753219530415783","0.920238443521104"
"363","11373175guangxi","1","1","1","1","0.753","0.845316753923818","0.780228004840885"
"364","25216462shanxi","0","1","1","1","0.63","0.798900490565883","0.562931625918528"
"365","26467727guangdong","1","1","1","1","0.763333333333333","0.855515469301917","0.853918180858426"
"366","12479878anhui","0","1","1","1","0.602","0.627865389659268","0.941744158105395"
"367","25187885innermongolia","0","0","1","1","0.449333333333333","0.724099165220802","0.564974975140564"
"368","12479878beijing","0","0","0","0","0.331666666666667","0.258744901927415","0.285411650813112"
"369","13090525yunnan","1","1","1","1","0.561666666666667","0.668712966709584","0.73648337376109"
"370","16235224beijing","0","0","0","0","0.0703333333333333","0.353021115516293","0.135987431295025"
"371","8330608sichuan","1","1","1","1","0.623","0.728824354922279","0.826696396816753"
"372","25187885shandong","1","1","1","1","0.648","0.718422543503183","0.709516700054781"
"373","12479878hubei","1","0","0","0","0.424","0.338577579251125","0.409254258325008"
"374","16235224gansu","0","0","0","0","0.272","0.421699013199654","0.244466942670123"
"375","19371391anhui","1","0","0","0","0.429333333333333","0.499343657967886","0.363583329820027"
"376","8330608tibet","0","0","0","0","0.318","0.460312005859886","0.185684515322253"
"377","25201334sichuan","1","1","1","1","0.773666666666667","0.794782977219372","0.931162588350257"
"378","12479878shaanxi","0","0","0","0","0.241","0.211088291160978","0.203399274505275"
"379","16235224hebei","0","1","1","0","0.62","0.604939881550129","0.466447885997007"
"380","19371391guangdong","1","1","1","1","0.565333333333333","0.571284809053638","0.612576795547483"
"381","25021973sichuan","1","1","1","1","0.742333333333333","0.87933237009015","0.924904117116986"
"382","12479878shandong","0","0","0","0","0.299","0.143410044307685","0.102367249579274"
"383","16235224ningxia","1","0","1","1","0.475333333333333","0.654135261915703","0.749124722751575"
"384","19371391hebei","0","1","1","1","0.602666666666667","0.561901026355746","0.639695011721332"
"385","1835571shaanxi","1","1","1","1","0.611666666666667","0.711815487972505","0.836572666894281"
"386","12479878tibet","0","0","1","0","0.243","0.506274473595324","0.228491628876234"
"387","16235224xinjiang","0","0","1","1","0.453666666666667","0.546293403216311","0.748344637221504"
"388","19371391henan","0","0","0","0","0.368","0.355307081639048","0.186469080866279"
"389","24608338beijing","1","0","1","1","0.415","0.558756751102749","0.543850292634366"
"390","12479878yunnan","0","0","0","0","0.473","0.470467959681159","0.432565925463816"
"391","15790655guangdong","1","1","1","1","0.993333333333333","0.758199840470191","0.982614434216357"
"392","19371391innermongolia","0","0","0","0","0.229666666666667","0.334923642220061","0.106381055453786"
"393","24608338hebei","0","1","1","1","0.683","0.729734069775937","0.754141412470294"
"394","21996013beijing","0","1","1","1","0.521","0.665319571405497","0.806785905812906"
"395","19371391shandong","1","1","1","0","0.521666666666667","0.510119477925131","0.199925655132802"
"396","24824115beijing","1","0","0","0","0.263666666666667","0.392808389129549","0.128774557068667"
"397","21996013guangdong","0","0","0","0","0.0936666666666667","0.161380134553391","0.156128167039987"
"398","19371391tianjin","1","0","0","0","0.305333333333333","0.338395985733622","0.0985721489917384"
"399","24824115shanghai","1","1","1","0","0.518","0.652405280946918","0.322657671120448"
"400","21996013hunan","1","1","1","1","0.629333333333333","0.798758089143756","0.792698901094914"
"401","19371391xinjiang","0","0","0","0","0.363333333333333","0.372342955885756","0.325362395092282"
"402","24331077beijing","1","1","1","1","0.836333333333333","0.649815103129234","0.905579536682817"
"403","21996013shandong","0","0","0","0","0.419666666666667","0.200178816028284","0.237447874596515"
"404","34768786guangdong","1","1","1","1","0.779666666666667","0.932541997997562","0.86616558414261"
"405","20679262qinghai","1","1","1","1","0.654","0.583430868764518","0.687167100445151"
"406","12427416beijing","1","1","1","1","0.597333333333333","0.622370710462441","0.827946490061231"
"407","21081776qinghai","1","1","1","1","0.791666666666667","0.814325586825886","0.851686410504589"
"408","22326698chongqing","0","0","0","0","0.157333333333333","0.150095068365866","0.153791030465486"
"409","20679262tibet","0","0","0","0","0.0973333333333333","0.483947873304761","0.0214739488024778"
"410","12320019sichuan","1","1","1","1","0.555","0.515355804560024","0.631585874969365"
"411","22326698guangdong","1","1","1","0","0.698","0.702394031442581","0.470622712107985"
"412","24075401guangdong","1","1","1","1","0.688","0.769915430241581","0.896030283918695"
"413","12320019tibet","0","0","0","0","0.239","0.454188968864256","0.167319427430766"
"414","22326698hainan","0","0","0","0","0.114333333333333","0.135408067519928","0.134734402036851"
"415","24826129beijing","1","0","1","0","0.472666666666667","0.511008295438219","0.367803206758785"
"416","11617369beijing","1","0","0","0","0.07","0.107177198703607","0.182910753095247"
"417","24826129liaoning","0","0","1","0","0.477","0.589740130633383","0.473351321205384"
"418","21888531guangdong","1","1","1","1","0.551666666666667","0.811348204039812","0.829238532094627"
"419","11617369guangdong","0","1","1","1","0.82","0.937931263388263","0.943042728646476"
"420","1061178beijing","0","0","0","0","0.295","0.416647044917802","0.214315380982751"
"421","21888531yunnan","0","0","1","0","0.398","0.5126481871334","0.389829901048749"
"422","11617369tibet","0","1","1","1","0.632","0.742359214286144","0.664617019917995"
"423","1061178shanghai","1","1","1","0","0.541666666666667","0.615806723667969","0.456704249247506"
"424","27526096sichuan","1","1","1","1","0.695333333333333","0.835915649782813","0.782710454552601"
"425","20876431fujian","0","1","1","1","0.821","0.947441396577704","0.920682321015951"
"426","26894684fujian","0","0","0","0","0.184666666666667","0.119914753788627","0.14549516137427"
"427","9018380hunan","1","1","1","1","0.622666666666667","0.718554311154905","0.660031442207625"
"428","20876431yunnan","1","1","1","1","0.775333333333333","0.927887788367576","0.866237461376878"
"429","26894684yunnan","1","1","1","1","0.915333333333333","0.805331479315202","0.970096963282492"
"430","11771484beijing","0","0","0","1","0.288333333333333","0.296908421351786","0.543747558307133"
"431","807170beijing","1","0","1","0","0.461666666666667","0.527896405283576","0.426641562237314"
"432","11771484henan","1","1","1","1","0.702333333333333","0.83943103354867","0.713024122733151"
"433","23131744beijing","0","0","0","0","0.176666666666667","0.358781167813964","0.112034809719193"
"434","18933525jilin","0","1","1","1","0.582666666666667","0.814549228441215","0.686226564206362"
"435","807170heilongjiang","0","0","0","0","0.398666666666667","0.18019342754254","0.180029392011833"
"436","23131744guangdong","1","1","1","1","0.641","0.773931261336971","0.794190839282852"
"437","23457318beijing","1","1","1","1","0.573666666666667","0.757415666618197","0.890618220084983"
"438","18933525yunnan","1","0","0","0","0.355","0.377298383458848","0.194099023506029"
"439","807170liaoning","0","0","1","0","0.449","0.605113358231411","0.342362552666644"
"440","34268065guangdong","0","1","1","1","0.667333333333333","0.671508220980503","0.681759238113276"
"441","23525199gansu","1","1","1","1","0.578666666666667","0.685415380465935","0.857986985401125"
"442","34268065jiangxi","1","1","1","1","0.513","0.58899809989776","0.514006002656314"
"443","13385982shanghai","1","1","1","1","0.690333333333333","0.811584327452287","0.68285173115786"
"444","23436835beijing","1","1","1","1","0.567666666666667","0.594917632917595","0.677082216257113"
"445","11966901shanghai","1","1","1","1","0.616666666666667","0.663117698699244","0.669697446484251"
"446","31157651guangdong","1","0","1","0","0.488","0.638041944327667","0.289450666113168"
"447","11772122fujian","1","1","1","1","0.793","0.572204474157367","0.887874287640968"
"448","25149588fujian","1","0","0","0","0.284666666666667","0.305387620508347","0.197090533190755"
"449","11772122zhejiang","0","0","0","0","0.375","0.473776992315237","0.371013942073989"
"450","25149588guangdong","0","0","0","0","0.260666666666667","0.138148597289434","0.219635463857497"
"451","20015631guangdong","1","1","1","1","0.612333333333333","0.832862213642707","0.833365790779784"
"452","25149588shandong","1","1","1","0","0.545666666666667","0.705014816796337","0.482063050075598"
"453","22154696beijing","1","0","1","1","0.478666666666667","0.668044338444768","0.752876652775339"
"454","26185833gansu","1","1","1","1","0.743666666666667","0.554005926105938","0.943492933774213"
"455","22154696tibet","0","0","0","0","0.306","0.443212869088205","0.0956239652264216"
"456","256507gansu","0","0","0","0","0.0383333333333333","0.124441573292462","0.0943539025327947"
"457","18695872guizhou","1","1","1","1","0.565666666666667","0.712045740097832","0.662051641994423"
"458","26892745guizhou","1","0","0","0","0.447","0.493587324060488","0.443479816754156"
"459","21457273guangdong","1","1","1","1","0.684333333333333","0.739868096209439","0.942690564404307"
"460","256507qinghai","1","1","1","0","0.574666666666667","0.637103707277187","0.394837834893147"
"461","12473388gansu","0","0","0","0","0.351","0.240270017590007","0.260206792337666"
"462","18695872hebei","0","0","0","0","0.154333333333333","0.100417217651715","0.129748708752033"
"463","21498378guangdong","1","1","1","1","0.754","0.661995123654867","0.879800366755852"
"464","256507tibet","0","0","0","0","0.210666666666667","0.413948812389454","0.0402935110267816"
"465","12473388qinghai","1","1","1","1","0.642","0.65008654380622","0.756459616818264"
"466","25176145hubei","1","0","0","0","0.314","0.303220951689105","0.371522522627074"
"467","12473388tibet","0","0","0","0","0.134666666666667","0.398705612605765","0.0513178340446523"
"468","22695295beijing","1","1","1","1","0.538333333333333","0.676592796169356","0.720077487412912"
"469","12421509guangdong","1","1","1","1","0.753333333333333","0.85139824143429","0.673069489242429"
"470","25176145hunan","1","1","1","0","0.532","0.616311075855445","0.438104709028052"
"471","18907367heilongjiang","1","1","1","1","0.722666666666667","0.768496817709278","0.890139114223945"
"472","22154562beijing","0","0","0","0","0.263","0.18359304754599","0.215317524039618"
"473","17245789henan","1","1","1","1","0.663","0.62855679314274","0.618733858962236"
"474","25176145jiangxi","1","0","0","0","0.296333333333333","0.481355981439024","0.459906071770339"
"475","22154562shaanxi","0","0","0","0","0.0813333333333333","0.146818872444712","0.0946869401047143"
"476","21602158liaoning","1","1","1","1","0.56","0.724631265252047","0.758821580893618"
"477","2399293shaanxi","1","1","1","1","0.795666666666667","0.627778260156069","0.93069086471894"
"478","22154562sichuan","1","0","0","0","0.443333333333333","0.24785299451913","0.374370458086422"
"479","35682875gansu","0","0","0","0","0.158","0.151292838413078","0.15377335936596"
"480","17963836guangxi","1","0","0","0","0.391666666666667","0.387210956775776","0.40135982573847"
"481","32726445yunnan","1","0","1","1","0.441","0.662716882968855","0.932449018210907"
"482","22154562tibet","0","0","1","0","0.428666666666667","0.51806073378737","0.461688646131623"
"483","35682875guizhou","1","1","1","1","0.764333333333333","0.772499989556901","0.870428594140708"
"484","17963836hunan","0","0","0","0","0.391333333333333","0.258213333966847","0.268576463770963"
"485","17963836jiangsu","1","1","1","1","0.561666666666667","0.61635745644771","0.623716301666376"
"486","22333043beijing","0","0","1","1","0.484","0.534263948725073","0.685337248710133"
"487","2199092beijing","1","1","1","1","0.800666666666667","0.900317440898156","0.943404867018752"
"488","17963836liaoning","0","0","0","0","0.142333333333333","0.124320946204155","0.107138339587373"
"489","22333043chongqing","0","0","0","0","0.322","0.108587319087701","0.127132911694119"
"490","2199092heilongjiang","0","0","1","1","0.430333333333333","0.517764582843037","0.676981166723918"
"491","17963836xinjiang","0","0","0","0","0.280666666666667","0.220070646328001","0.283280945034593"
"492","22333043gansu","1","0","0","0","0.433333333333333","0.344516355202825","0.375452630197025"
"493","24683811guangdong","1","1","1","1","0.57","0.78316720192761","0.892308305786796"
"494","10656003fujian","1","0","1","1","0.496333333333333","0.534075437352524","0.593362704345557"
"495","22333043guangdong","0","1","1","1","0.610666666666667","0.645906423877154","0.808662745027629"
"496","9386754beijing","0","0","0","0","0.0986666666666667","0.351984921835917","0.207855308531503"
"497","17144453tibet","1","1","1","1","0.629666666666667","0.803004407637685","0.856818753371379"
"498","22333043guizhou","0","0","0","0","0.126666666666667","0.104904575174164","0.101686951364456"
"499","9386754jiangxi","1","1","1","1","0.958333333333333","0.639500024675536","0.98671833202404"
"500","18313867guangdong","1","1","1","1","0.530333333333333","0.698221853138937","0.784046097240643"
"501","22333043heilongjiang","0","0","0","1","0.394333333333333","0.400268335286013","0.619523538535606"
"502","18313867jiangxi","1","1","1","1","0.594333333333333","0.553959180589573","0.57751676190562"
"503","22333043hubei","0","0","0","0","0.344666666666667","0.114602489071786","0.142067332739132"
"504","1059234heilongjiang","0","0","0","0","0.316333333333333","0.239777383819365","0.470996152018002"
"505","15890924guangdong","1","1","1","1","0.925333333333333","0.582578743172444","0.976758134276997"
"506","22333043hunan","0","0","0","0","0.0686666666666667","0.11510101393452","0.101527388460671"
"507","1059234shandong","1","0","1","0","0.374666666666667","0.516942332502892","0.279441063162346"
"508","12412751chongqing","1","1","1","1","0.844","0.93587774491143","0.873918468371813"
"509","22333043innermongolia","0","0","0","0","0.117333333333333","0.0986703562511458","0.119180230934202"
"510","12966624guangdong","1","1","1","1","0.711666666666667","0.845580454681514","0.887460430988438"
"511","32856298yunnan","1","1","1","1","0.516","0.733635165100522","0.682742369103817"
"512","22333043jiangxi","0","0","0","0","0.104666666666667","0.111192118874114","0.0922733509166639"
"513","26081729liaoning","1","0","1","1","0.419666666666667","0.517800596967284","0.668965786444311"
"514","12974318hubei","1","1","1","1","0.833333333333333","0.905490802213105","0.933871066577473"
"515","22333043shaanxi","0","0","0","0","0.419","0.165791635215805","0.206236487929026"
"516","26122768beijing","0","0","0","0","0.325666666666667","0.425259541455712","0.447420757935206"
"517","7244932sichuan","1","1","1","1","0.661","0.91175707480181","0.809467331926617"
"518","22333043shandong","0","0","0","0","0.138333333333333","0.122409971900273","0.127015021200193"
"519","26122768jiangxi","1","1","1","1","0.791","0.881495239754004","0.829327581124001"
"520","27282050anhui","1","1","1","0","0.509666666666667","0.746359999608008","0.473963884208968"
"521","22333043shanghai","0","0","0","0","0.353333333333333","0.108608198198837","0.135373149525221"
"522","23888055guangdong","1","1","1","1","0.536333333333333","0.624350091226972","0.710310792951666"
"523","27282050guangdong","1","1","1","1","0.802","0.886453343421547","0.880093107933787"
"524","22333043yunnan","0","0","0","0","0.295666666666667","0.119645540362198","0.147967782651566"
"525","9572776beijing","0","0","0","0","0.246","0.174526048379957","0.311685205737284"
"526","23888055hunan","0","0","1","1","0.485333333333333","0.736034711805195","0.612686128001421"
"527","27282050henan","1","0","0","0","0.345","0.444162611239348","0.498021657990326"
"528","22333043zhejiang","0","0","0","0","0.341","0.195145998346699","0.388606771957827"
"529","9572776guangdong","1","1","1","1","0.774","0.791690839459156","0.71026364575409"
"530","26046602beijing","1","1","1","1","0.690666666666667","0.895220444004664","0.771308930484373"
"531","27282050shandong","0","1","1","1","0.574666666666667","0.692835979350954","0.794444213185368"
"532","18796637anhui","1","0","0","0","0.286333333333333","0.213682650603116","0.389169230609088"
"533","9572776guizhou","0","0","0","0","0.254666666666667","0.267809532077223","0.275271071940994"
"534","26046602shanxi","0","0","0","1","0.418333333333333","0.477987852147653","0.731520837525189"
"535","23541231shandong","1","1","1","1","0.934","0.649768308081971","0.967057534168516"
"536","18796637beijing","1","0","0","0","0.125666666666667","0.127223760076437","0.142559305838019"
"537","23906807jiangsu","0","1","1","1","0.649333333333333","0.818274245487781","0.853679321916699"
"538","13213092beijing","1","1","1","1","0.696","0.863737375271242","0.703750617126656"
"539","18796637chongqing","0","0","0","0","0.379666666666667","0.16601702358963","0.150562040415352"
"540","23906807shanghai","1","1","1","0","0.551666666666667","0.685391989220735","0.438450198649898"
"541","13213092shanghai","0","0","0","0","0.467333333333333","0.42732021081786","0.495488988291412"
"542","18796637guangdong","1","1","1","1","0.611666666666667","0.739545395508692","0.848571633451305"
"543","383189beijing","1","1","1","1","0.634666666666667","0.872065385783206","0.813498879561828"
"544","22151607beijing","0","0","0","0","0.194333333333333","0.141090790904237","0.150852091149265"
"545","18796637hainan","0","1","0","1","0.511333333333333","0.400520627767648","0.58470737514552"
"546","9272783beijing","0","0","0","0","0.156","0.122058721217472","0.122408897207331"
"547","9100407xinjiang","1","1","1","1","0.707333333333333","0.787268847905442","0.910820769225615"
"548","22151607gansu","0","1","0","1","0.500333333333333","0.418135929877485","0.659524854070555"
"549","18796637heilongjiang","1","0","0","1","0.465666666666667","0.363542853173845","0.616170268330781"
"550","9272783liaoning","0","0","0","0","0.137","0.143574564690439","0.119920576816089"
"551","26952950anhui","1","0","0","0","0.347666666666667","0.202466950941787","0.290992581094338"
"552","22151607shaanxi","0","0","0","0","0.149333333333333","0.167532031583631","0.158488484608005"
"553","11969869beijing","0","0","0","0","0.054","0.139767788744734","0.0981364646131196"
"554","18796637henan","0","0","0","0","0.349333333333333","0.187012496271893","0.320503560360144"
"555","9272783sichuan","1","1","1","1","0.629","0.62139441094863","0.533871774364175"
"556","26952950guangdong","1","1","1","1","0.511333333333333","0.664186824684108","0.865336131399868"
"557","22151607tibet","1","0","1","0","0.364","0.569782797141666","0.345607892044313"
"558","11969869guangdong","0","0","0","1","0.429","0.41472780537845","0.522214349700953"
"559","18796637hubei","1","0","0","0","0.126","0.12324312212788","0.172806251316038"
"560","26952950guizhou","0","0","1","1","0.482","0.536525881663929","0.66441021129465"
"561","22585093sichuan","1","1","1","1","0.636666666666667","0.875861061370713","0.881172034336999"
"562","11969869xinjiang","1","1","1","1","0.921666666666667","0.894677943131364","0.95075096017174"
"563","18796637innermongolia","1","0","0","0","0.146666666666667","0.119836384603367","0.126278401871437"
"564","20928991hunan","0","0","1","1","0.415","0.5485607593435","0.702699077171792"
"565","21422327guangdong","1","1","1","1","0.785666666666667","0.668121501951478","0.9480108970464"
"566","22585093tibet","0","0","0","0","0.305333333333333","0.331052653277473","0.0883597174469642"
"567","18796637jiangsu","1","0","0","0","0.323","0.144934771228148","0.230204432291678"
"568","20928991jiangsu","0","1","1","1","0.917333333333333","0.859032447731858","0.957740879667153"
"569","22702507hebei","1","1","1","1","0.750666666666667","0.899072307707395","0.837463250322453"
"570","18796637jilin","0","0","0","0","0.0796666666666667","0.102555706428258","0.12555718882204"
"571","20928991shaanxi","1","0","0","1","0.444333333333333","0.486196340145451","0.760493200296581"
"572","22702507shandong","0","0","0","0","0.403","0.196784655830292","0.281157181648615"
"573","18796637liaoning","1","0","0","0","0.134666666666667","0.120339217327286","0.126397245641984"
"574","10561977sichuan","1","1","1","1","0.601333333333333","0.604690689681776","0.81011589253557"
"575","18796637shaanxi","0","0","0","1","0.472666666666667","0.263869578884464","0.549787892336411"
"576","20931582hunan","1","1","1","1","0.625333333333333","0.862370297798001","0.804580626094216"
"577","18796637shandong","0","0","0","0","0.466666666666667","0.273850574655093","0.433905181410384"
"578","22394141fujian","1","1","1","1","0.550666666666667","0.683280093403373","0.724113699808394"
"579","32564619guangxi","1","1","1","1","0.881","0.873909513838498","0.926826888145644"
"580","18796637shanxi","1","0","0","0","0.122666666666667","0.125807969727013","0.144011095995662"
"581","22394141guangdong","0","0","1","0","0.448333333333333","0.630145425156378","0.366655149476675"
"582","32564619hubei","1","0","1","1","0.379666666666667","0.555446379630219","0.632403220381062"
"583","18796637sichuan","1","0","0","0","0.133666666666667","0.107628224311419","0.140454287721772"
"584","27285479guangdong","1","1","1","1","0.770666666666667","0.677332428950634","0.849121655083771"
"585","20967759heilongjiang","1","1","0","1","0.577333333333333","0.47554917793676","0.920923528804808"
"586","12028515tibet","0","0","0","0","0.136666666666667","0.138121355882983","0.106220079365518"
"587","18796637tianjin","1","0","0","0","0.0973333333333333","0.0994770049119204","0.106943483672091"
"588","19641960anhui","0","0","0","0","0.102","0.112794913192993","0.16919326713365"
"589","16837760beijing","0","0","0","0","0.189666666666667","0.379264398432484","0.117965098011872"
"590","12028515xinjiang","1","0","1","0","0.457666666666667","0.582695120990126","0.386126863263063"
"591","18796637tibet","0","0","0","0","0.162","0.338586166363826","0.0626284277665825"
"592","19641960guangdong","1","1","1","1","0.706666666666667","0.868757500851693","0.573163257584888"
"593","8814008beijing","0","0","0","0","0.187666666666667","0.342153146338468","0.168322248714699"
"594","16837760sichuan","0","0","0","0","0.488333333333333","0.460993202647516","0.275993312667631"
"595","18796637yunnan","0","0","0","0","0.321333333333333","0.151618782170095","0.229200472739648"
"596","19641960guangxi","1","1","1","1","0.736","0.924416878643736","0.891827555182329"
"597","8814008fujian","0","0","0","0","0.242666666666667","0.392122803874281","0.285690118119014"
"598","16837760tibet","1","0","0","0","0.205666666666667","0.476523125345815","0.0627209326423422"
"599","18796637zhejiang","0","0","0","0","0.179333333333333","0.157817240709302","0.17834158348455"
"600","19641960shanghai","0","0","0","0","0.342666666666667","0.365042501724317","0.478015484508985"
"601","8814008shanghai","0","0","0","0","0.145333333333333","0.339301107721176","0.133842404033662"
"602","19641960xinjiang","0","0","0","0","0.102","0.110953658272943","0.19029237688046"
"603","8814008sichuan","1","1","1","0","0.719","0.608932236481808","0.482544403292495"
"604","12260458beijing","0","0","0","0","0.045","0.118032512156867","0.110815804037854"
"605","12260458yunnan","1","1","1","1","0.816666666666667","0.908505926962753","0.899525703755562"
"606","22133746beijing","0","0","0","0","0.161333333333333","0.190899225959668","0.252191115763125"
"607","22133746shaanxi","0","0","0","0","0.0743333333333333","0.132708450217464","0.125391019942713"
"608","22133746sichuan","1","0","0","1","0.435","0.370477340603697","0.602389776226957"
"609","22133746tibet","0","1","1","1","0.597333333333333","0.656387022863364","0.641459954961891"
"610","10858217guangdong","0","0","0","0","0.0796666666666667","0.127951257201597","0.147509080278969"
"611","10858217guangxi","1","1","1","1","0.574","0.831606614014133","0.746964816762852"
"612","10858217guizhou","0","0","0","0","0.085","0.0746267057594831","0.105604561703758"
"613","10858217hebei","0","1","1","1","0.606","0.759284250111222","0.600546094708062"
"614","10858217yunnan","0","0","1","0","0.403333333333333","0.58811633479525","0.306038493979339"
"615","21999599sichuan","1","1","1","1","0.859333333333333","0.946315449311821","0.975736898144513"
