"","story_id","province_human","province_ICEWS","cleantext"
"133",26050719,"jilin,hebei","hebei","come to  knowledg of  center   N pedicab driver in shuangyang ADMINN in  ADMINN  of sub_jilin AVERB  AVERB outsid  ADMINN gover ACTAR  ADMINN  morn in AVERB   increas in manag ACTAR  fee    sentenc of N farmer in hebei  sub_hebei  AVERB  high tax  arous strong resen ACTAR  from  local farmers.   center  learn     N pedicab in shuangyang ADMINN   and    driver  laid  ACTAR   and   local farmers.sinc sub_jilin    rain for  past N  MONZ  farmer  join  rank  of  drought.in order to prevent  peopl from becom pedicab driver   shuangyang ADMINN gover ACTAR  recent decid to charg  pedicab driver  addit annual manag ACTAR  fee of N yuan. arous  resen ACTAR  of pedicab driver   began AVERB  road lead to  shuangyang ADMINN gover ACTAR  at N  morn  placard bear slogan like  need to survive.  understood   pedicab driver  make  N yuan   MONZ    and    manag ACTAR  fee of N yuan   huge burden on . gover ACTAR  offici admit to us    inde  AVERB by pedicab drivers.   center  also learn   N ACTAR  AVERB  fengzheng ADMINN hip gover ACTAR  in hebei  sub_hebei last  MONZ  in AVERB  high taxes.on N MONZ   N of  ADMINN leader  sentenc to prison term rang from N to N  and    half year by  court for assembl crowd to AVERB state organs.  arous strong resen ACTAR  among farmer in fengzheng ADMINN hip.accord to  inform sourc   ADMINN hip record  substanti smaller incom from grain last year compar    period of N   result of flood  and   insect pest    ADMINN  and   ADMINN hip gover ACTARset agricultur tax at  much higher level  in N. ACTAR  of zhongfengzheng ADMINN  fengzheng ADMINN hip took  AVERB to  ADMINN gover ACTAR  on N  MONZ  last year. even   N ACTAR  from  ADMINN move  to  ADMINN hip gover ACTAR    AVERB for  reduct in agricultur taxes. SOURZ of  spread out  peopl from  ADMINN  in fengzheng ADMINN hip join  AVERB crowd outsid  ADMINN hip gover ACTAR .thing went out of control  angri ACTAR  AVERB  ADMINN hip gover ACTAR   and   ACTAR station  AVERB window  and   AVERB ACTAR cars.in  end  N farmer  arrested.on N MONZ    sub_hebei court sentenc  leader tian yumin to impriso ACTAR  for N  and    half years.tian jianrui  and   tian shubin receiv  jail term of N year  tian qingxiang  and   tian zengfu  N year   and   tian sub_hubei  tian pengju  and   tian yumin  N years.   ACTAR branch secretari of zhongfengzheng ADMINN NONTOPIC to us  N ACTAR  AVERB  ADMINN hip gover ACTAR   evening. NONTOPIC    most peopl from  ADMINN      ACTAR    AVERB  and   broke things. also NONTOPIC  SOURZ of  sentenc  inde arous strong resen ACTAR  among N of  ACTAR .  rural question will becom volcano   MONZ  erupt  time  ACTAR  entri to  world trade organization. mark increas in  number of massiv disturb can  expected. author  alreadi step   suppress   increas suppress  like to trigger greater resistance. N MONZ  N....attac ACTAR s"
"134",5018755,"beijing","beijing","chines ACTAR detain   dozen AVERB DAYZ  outsid beijing  great hall of  peopl    nation ACTAR  hold  annual session.   dozen male  and   femal ACTAR   includ N elder ladi  pull out leaflet  and   sat  on  edg of beijing  face  mammoth hall  NONTOPIC came   front steps. plaincloth  and   uniform ACTAR  rush  to grab  paper   and   push  and   drag AVERB   wait van. earlier in  day  N  peopl  also seen  push   van.  wasn t clear   AVERB      protesting.  annual session of  nation peopl  ACTAR routin attract peopl air grievanc  person problem  alleg persecut  includ in past year mass AVERB by member of  ban ACTAR spiritu ACTAR   beijing ACTAR spokesman  liu wei  NONTOPIC    inform   AVERB   detent on beijing on DAYZ . N  peopl   detain in AVERB  either in ADMINN  AVERB  hall  outsid  gover ACTAR  ADMINN   sinc meet of  par ACTAR   and    main advisori bodi began on DAYZ . author alway tighten secur in beijing  major gover ACTAR  meet  beef  alreadi sizabl conting of ACTAR  and   ACTAR guard  and   limit access to beijing  and   approach to  hall. secur ACTAR   seen question visitor attempt to enter  huge plaza DAYZ  follow  AVERB."
"135",23263272,"guangdong","guangdong","N sharehold in  sub_guangdong inv ACTAR AVERB  local peopl  int ACTAR e court yesterday  NONTOPIC  author of fail to carri out  court order  anoth firm  owe    N yuan.  angri crowd.  sharehold in sub_guangdong shangsha inv ACTAR  co. AVERB  front door of  court at Nam  AVERB  AVERB in AVERB  and   demand to see  chief judge. morn case  to  postponed. author ACTAR lise N of ACTAR to keep  crowd  control.judg  and   court staff  to  escort   build by ACTAR  crowd dispers peac at  noon   ACTAR reach  agr ACTAR    authorities.nobodi  AVERB  arrested. shangsha inv ACTAR  rent  build to local furnitur maker orient fortun in N      paid  rent sinc N  and   refus to move out.  ACTAR su  furnitur maker N year ago  and   won  case. local author fail to carri out  judg  order  NONTOPIC    contact  person in charg of orient fortune. shangsha inv ACTAR  tri to take back  build by forc in  MONZ .  furnitur ACTAR  refus to leav  and   hire alleg triad member to guard  site. N side began fight  and    to   MONZ arat by ACTAR  ACTAR  arrest  of  peopl    touch   side.  obvious   got  power connect  N sharehold NONTOPIC.  sharehold NONTOPIC yesterday orient fortun owe  near N yuan in unpaid rent. demand   ACTAR hand back  properti in complianc   court order.  sub_guangdong court agre to look   case yesterday.orient fortun  general manag    reach for co ACTAR .shangsha inv ACTAR   set  by resid of shangshacun  N of  origin ADMINN  in sub_guangdong. resid  most farmer  rezon  farmland for commerci use  sub_guangdong  made  special econom zone N year ago. ACTAR  becam shareholders.sub_guangdong  justic system  long  criticised.N court order   carri out  of corrupt   lack of effici  intervent from  gover ACTAR ."
"136",24202051,"guangdong","guangdong","N shoe factori ACTAR  AVERB  sub_guangdong ACTAR in  violent AVERB  low salari  and   delay pa ACTAR s.  ACTAR .  of  w ACTAR   MONZ ed to  sub_guangdong freeway on DAYZ  morn  AVERB traffic  and   demand gover ACTAR  help to recov unpaid salari   inform time NONTOPIC yesterday.  local gover ACTAR lise N ACTAR  to dispers  ACTAR     N side AVERB   ACTAR  pelt ACTAR  rock  and   debris.  author  to use tear gas to drive  crowd away   SOURZ NONTOPIC.N ACTAR   place in custodi  and   charg  assault ACTAR   N AVERB leader  also detained.  local gover ACTAR  later held  meet   ACTAR   and   promis to help  get  back pay  and   salari increases.  SOURZ NONTOPIC  ACTAR   angri  of repeat delay salari pa ACTAR s.N ACTAR   take home  littl  N yuan   MONZ   far   N yuan minimum salari set by  ADMINN gover ACTAR .  shoe factori open in MONZ .   clear whether  gover ACTAR   punish  manag ACTAR . orker AVERB  becom increas common in  pearl river delta in recent years."
"137",25463981,"shanxi,liaoning","beijing","center  learn  N ACTAR  in sub_shanxi  shanxi    forc to leav  post  AVERB  AVERB  and   AVERB traffic N week ago.  AVERB  jeep drove toward ACTAR   and      result  N ACTAR   serious injured.N ACTAR leader includ yao sub_liaoning    arrest in sub_liaoning ADMINN  liaoning ADMINN on N  MONZ     held for N  and    half  MONZ  formal arrest warrant    issu  far   and    famili    inform to send for lawyers. practic of  author  violat  ACTAR procedur law.   center  learn  sub_shanxi coal mine ACTAR  former sub_shanxi miner bureau  forc   N ACTAR  to leav  post   MONZ     ACTAR  guarante to provid ACTAR    N yuan live allow   MONZ . extrem disgruntl ACTAR   N time AVERB AVERB in front of  gover ACTAR  build of sub_shanxi ADMINN  and   even sent ACTAR to beijing to hold  demonstration.on N  MONZ    coal mine ACTAR agre to hold consult  ACTAR     adopt hard line attitud without make concess  ACTAR   arriv at  ACTAR henc  angri ACTAR  AVERB maogan highway connect sub_shanxi ADMINN  and    coal mines.at N hour   jeep  licens plate number shanxi bN sudden drove toward ACTAR  AVERB on  highway   and   N peopl  serious AVERB at  scene. upper  and   lower limb of N peopl  crush  and   broken     horribl to look at    bad mauled.   ACTAR eli sent to  miner bureau  N staff  and   ACTAR hospital. center call  miner bureau  correspond  and   visit depar ACTAR   and    section chief surnam tan admit   accid  happen  and   NONTOPIC  N depar ACTAR   handl  matter. miner bureau  public secur divis also admit   accid  occur   declin to reveal   AVERB ACTAR    and     jeep drove toward  AVERB ACTAR   plan to hold anoth AVERB  problem relat to laid  ACTAR     resolved.sub_shanxi miner bureau  ACTAR  largest coal produc base.   center  also learn  N ACTAR  in N factori in sub_liaoning ADMINN  liaoning ADMINN  AVERB  joint AVERB  N  and   N  MONZ .  AVERB  public secur staff arrest N ACTAR leader  whose name  yao sub_liaoning  xiao yunliang  pang qingxiang   and   wang zhaoming.on  day   arrest  sub_liaoning public secur bureau  show  notic of detent   name illeg AVERB to  families. accord to  regul of ACTAR procedur law   peopl   releas within N day of detent   procurator  issu formal arrest warrant   and    public secur bureau  inform  famili to send for lawyers. N peopl   detain for N  and    half  MONZ   famili    notifi yet. center call  arrest section of  procurator  and   N staff member NONTOPIC   made  decis  decid to keep   secret.  quit possibl   N peopl   formal arrest  and   prosecuted.worri  ACTAR NONTOPIC   author   inform  famili of  decis  ask  to send for lawyers.  chines gover ACTAR   admit   access to  wto  N ACTAR  in state own enterpris will  laid  in  next N years. feel simpli helpless in  face of contradict  state own enterpris  and   ACTAR . center held   way to settl conflict  to let ACTAR  organ independ ACTAR  to seek  solut  consult  and   negotiation. chines author continu to arrest ACTAR leader   will  make  ACTAR  take to  street  and   hold demonstrations.  will    and     car accid  conflict  ACTAR  and   peopl   and    bloodsh will  make  AVERB even harder to cool   result in  AVERB of contradictions...attac ACTAR s"
"138",12479878,"hubei","hubei","AVERB  french supermarket carrefour spread to N ADMINN across ACTAR on DAYZ   fuel by anger  recent pro tibet AVERB in pari   olymp torch relay. N of ACTAR  AVERB outsid  carrefour store in sub_hubei in DIRECTZ  hubei ADMINN carri chines flag  and   pictur of mao zedong   late ACTAR chairman  photograph show. ACTAR broadcast cabl tv NONTOPIC N ACTAR  AVERB outsid  carrefour in sub_anhui  in DIRECTZ  ACTAR  anhui ADMINN  staff member NONTOPIC  AVERB occur  and    store  close      provid detail  and   hung  without provid  name. AVERB at carrefour store in  sout DIRECTZ  ADMINN of sub_yunnan   popular tourist ADMINN sub_shaanxi in DIRECTZ  ACTAR   and    port ADMINN of sub_shandong also took place DAYZ    photo show.  woman  answer  phone at  sub_yunnan carrefour NONTOPIC     AVERB  and   NONTOPIC  lot of peopl  still outsid protesting. refus to give  name NONTOPIC ACTAR  speak to carrefour  public relat depar ACTAR .  unrest in tibet  and   AVERB   worldwid olymp torch relay  creat  backlash of anger insid ACTAR   view  support independ for tibet. ACTAR  in sub_shaanxi carri pictur of jin jing   disabl  littl known fenc athlet    becom  household name  cling stubborn to  torch   tibet support tri to wrestl  away   olymp torch relay in pari on  MONZ  N. on DAYZ   small AVERB broke out in beijing at N carrefour   and   outsid  french embassi    placard read tibet  part of ACTAR SOURZ also NONTOPIC  AVERB in front of  beijing french school.  english languag SOURZ ACTAR NONTOPIC DAYZ  tibet  reopen to tourist soon  cite  tibet gover ACTAR  stat ACTAR  to  ACTAR      give  exact date. foreign   receiv permit to visit  himalayan ADMINN sinc   MONZ  AVERB    chines gover ACTAR  NONTOPIC AVERB N people. dalai lama  gover ACTAR  in exil NONTOPIC   N peopl  AVERB in  gover ACTAR  crackdown. SOURZ also NONTOPIC DAYZ  ACTAR monasteri in  tibetan capit sub_tibet will AVERB religi activ for  N time sinc AVERB  chines rule AVERB violent last  MONZ . N of sub_tibet  main monasteri   drepung  will soon hold ACTAR servic N time everi  MONZ   SOURZ NONTOPIC. date  given for  servic  resume. drepung ACTAR    reach for co ACTAR  DAYZ . sub_tibet saw  landmark ACTAR monasteri of jokhang  drepung  and   sera AVERB by troop  unrest broke out  MONZ  N.chines gover ACTAR  investig team  sinc  go   monasteri to track  monk  particip in  protests.  intern campaign for tibet NONTOPIC last week   patriot ACTAR work team   sent to drepung   and   food  and   water suppli at  monasteri in sub_tibet  run low  monk  prevent from leaving. patriot ACTAR requir monk to  ritual denunci of  spiritu leader   exil dalai lama   and   accept  chines appoint panchen lama."
"139",21996013,"hunan","shandong","follow highlight  from..tungfang jih pao  tai yang pao onN MONZ  N. beijing base NONTOPIC yang liu  and   taipei base NONTOPIC chang wei yu SOURZ in popular  independ ACTAR daili tung fang jih pao  N N    anti ACTAR AVERB took place in beijing  and   sub_hunan on N MONZ .accord to  author  particip  AVERB  sino ACTAR se co oper agr ACTAR  to joint exploit  oil  and   natur gas field of  DIRECTZ  ACTAR sea.fifteen ACTAR  AVERB outsid  ACTAR se embassi in beijing  heavi ACTAR scrutini   in sub_hunan  hunan ADMINN   N resid took part in  anti ACTAR AVERB at  ADMINN center square. see vernacular file. tfjpNb.df ..popular  independ ACTAR daili  tai yang pao  N N  NONTOPIC  near N ACTAR  from ACTAR  and   macau AVERB  AVERB on N MONZ  at  campus of sub_shandong univers  sub_guangdong.  AVERB  reorgan of  dormitories.accord to  SOURZ  particip peac dispers  school manag ACTAR  promis to consid  complaints. see vernacular file. typNa.df  demand..attac ACTAR s"
"140",12427416,"beijing","beijing","N peopl AVERB  peac AVERB in front of  DIRECTZ  ACTAR commiss build in inner beijing yesterday morn     NONTOPIC  unfair compens for move out of  neighbourhood. ACTAR   awar  AVERB   yield   ACTAR e result  given past experi    insist on take to  street.    troublemak  and    just want to see  dear senior ACTAR to NONTOPIC    subordin  done in suppress us littl guy  NONTOPIC N ACTAR  wang zhenhua . N year old   former resid of DIRECTZ  diaoyutai    N famili  evict N year ago to make way for high rise own by  ACTAR quick AVERB   and   NONTOPIC  ACTAR  to go home  face detent for disrupt normal social order.  NONTOPIC      place for  gathering.stay   longer won t solv  problem   will certain get   folk  serious troubl   ACTAR NONTOPIC  crowd assembl at  build on DIRECTZ  changan avenue.  ACTAR  NONTOPIC  gover ACTAR   fail to keep  promis to give  prioriti in buy gover ACTAR  sponsor budget houses.  paid us from N to N yuan  hk N to  N   squar metr to move out    market price in N  at  DIRECTZ  N yuan  squar metre.   pure robberi back  by  ACTAR machin  NONTOPIC zhang wei    leader of  ACTAR of ACTAR .  NONTOPIC   rais  issu  ADMINN  and   ADMINN ACTAR    receiv  reply. ACTAR  go to AVERB  AVERB   olymp   prompt ACTAR to NONTOPIC     answer   kept quiet   games.  still     reply. admit  promis  just  lie     can    mr zhang NONTOPIC.  ACTAR  appli to AVERB N time     deni by ACTAR without  specif reason.  ACTAR  seen record everi person in  AVERB   digit camera   anoth ACTAR NONTOPIC  to get closer to record  voic . N ACTAR  appear to  scare by  camera   mr wang  unfazed. don t realli care     afterward  for     anyth wrong   requir  legal right  protect   NONTOPIC.  don t think   suffer enough   can  whatev   got to ."
"141",1166618,"tianjin,hebei,tianjin","tianjin","N peopl  AVERB   construct of  sar observ center in DIRECTZ  ACTAR  tianjin ADMINN ty  ACTAR NONTOPIC DAYZ .  unrest     latest in  seri of sar relat AVERB  took place DAYZ   and   DAYZ  in  ADMINN ty  sub_tianjin   SOURZ NONTOPIC on  website.  ACTAR  sought to prevent construct of  observ center by AVERB   street lead to  build site   agenc NONTOPIC. wield iron bar   demand  driver of N truck stop    tri to make  way to  build site  accord to  agency. N local identifi  ring leader of  AVERB  later apprehend by ACTAR   SOURZ NONTOPIC. tianjin    record N AVERB from sever acut respiratori syndrom  sar    also  scene of anoth   appar larger AVERB late last  MONZ . on  MONZ  N   N ACTAR  torch  school build earmark   sar quarantin center  and   ransack gover ACTAR  ADMINN  in chagugang ADMINN   rural settl ACTAR . SOURZ NONTOPIC on DAYZ   N peopl involv in  disturb  later  arrested.  chaguang AVERB  ACTAR  N NONTOPIC instanc of sar  relat social unrest.  N day   on  MONZ  N   to N ACTAR  near sub_hebei ADMINN DIRECTZ  of beijing AVERB  ambul  and   stone  hospit   suspect  sar patient   transfer to  facility. ph hw..health sar ACTAR AVERB    storyid. N   N day   on  MONZ  N   to N ACTAR  near sub_hebei ADMINN DIRECTZ  of beijing AVERB  ambul  and   stone  hospit   suspect  sar patient   transfer to  facility. ph hw..health sar ACTAR AVERB"
"142",16235224,"ningxia","anhui","N of ACTAR  fought  arm ACTAR  demolish  mosqu in DIRECTZ  ACTAR  local ACTAR  and    ACTAR NONTOPIC on DAYZ    N peopl AVERB in  AVERB.  violenc  local ACTAR   and   rough N arm ACTAR began  ACTAR NONTOPIC illeg  newli renov mosqu in  ningxia hui autonom ADMINN  and   move to AVERB    inform center for human right  and   democraci  in ACTAR  NONTOPIC.  hui  N of N ACTAR minor ACTAR  in ACTAR  N peopl  AVERB  and   N AVERB  ACTAR fire tear gas  and   use knive  and   baton to AVERB back ethnic hui ACTAR  in taoshan ADMINN  hexi ADMINN hip   right ACTAR NONTOPIC  cite ACTAR . hexi ADMINN hip ACTAR deni  AVERB  reach by telephone.  ACTAR  surnam ma NONTOPIC   mosqu  torn . NONTOPIC SOURZ  AVERB occur in hexi on DAYZ  afternoon.N ACTAR   and   N ACTAR  got AVERB  and   N ACTAR   taken away by  ACTAR    don t know  N  ma NONTOPIC. N taoshan local   away   violenc occur  NONTOPIC  relat  NONTOPIC    telephon  on  MONZ  N  offici  AVERB   mosqu   illeg  and   order  arm ACTAR to tear  . AVERB happen  and     N peopl went miss  jin haitao NONTOPIC SOURZ. NONTOPIC N ACTAR  injuri  caus by ACTAR use high pressur water cannon to dispers  tri to stop destruct of  mosque. now   cant reach anyon   jin NONTOPIC  speak from DIRECTZ  ACTAR  hebei ADMINN near beijing.  ACTAR base right ACTAR NONTOPIC in  fax  ACTAR  from ningxia  and    neighbor ADMINN of gansu  donat money to build  mosque. jin NONTOPIC   N built in N  and   refurbish last year. ACTAR  communist gover ACTAR  monitor religi activ close  and   must approv  build of  mosqu  church  and    place of worship   way to prevent  becom center for anti gover ACTAR  organizing. ACTAR in recent year  seen N outbreak of ethnic violenc involv ACTAR   most   main ACTAR  of  nort DIRECTZ  xinjiang ADMINN bridl    regard  gover ACTAR  oppress  and    unwant immigr of major ethnic han chinese."
"143",34768786,"guangdong","guangdong","polic in sub_guangdong fire tear gas on DAYZ  night    N properti owner AVERB   construct of  wast process centr near  home   ACTAR SOURZ servic reports. owner AVERB  AVERB   N on  issu   and   carri banner at  construct site ACTAR arriv to dispers  crowd  and   fire tear gas  water bottl  thrown at  ACTAR car.N arrest  made."
"144",21081776,"qinghai","qinghai","N of cab driver in nort DIRECTZ  ACTAR  sub_qinghai ADMINN AVERB  AVERB in in front of  ADMINN gover ACTAR  headquart on DAYZ  to demand assur   will  abl to renew  ACTAR licenses.  driver  anger   ACTAR NONTOPIC   qinghai ADMINN gover ACTAR   cut  licens period from N year to N  prompt  gover ACTAR  offici to NONTOPIC  of misunderstand  regulations.   N driver began  N day AVERB on DAYZ  night  and   N of  conven  AVERB in at around N ..DAYZ   caus  brief traffic jam in  dow ADMINN ADMINN  dispers at around N p.. local ACTAR promis to address  issue.   N taxi   seen in DIRECTZ  sub_qinghai  capit of qinghai ADMINN   xihai metropoli SOURZ cite  regul  NONTOPIC   N year   driver  oper right in sub_qinghai will  taken back to  taxi compani  and   redistributed.  driver warn   continu  AVERB in on DAYZ    gover ACTAR    provid    satisfactori answer regard     oper right   licens expired.  demand  straight answer from  gover ACTAR   NONTOPIC N protestor. will   cab oper right in N year  N year  driver   taxi companies..almost N percent of cab in sub_qinghai  privat owned.driv can  ACTAR  pay  taxi ACTAR   MONZ ly manag ACTAR  fee of N yuan  N us dollar . cab driver fear    to pay high rental fee to  taxi compani   want to continu operating.  sub_qinghai transport author NONTOPIC driver  misunderstood  regul   releas by  ADMINN gover ACTAR  in  MONZ .  sub_qinghai gover ACTAR   polici regard taxi oper right   chang  NONTOPIC tan ming MONZ   vice head of sub_qinghai transport bureau. tan NONTOPIC   regul  state  number of year  driver  oper   N year    NONTOPIC SOURZ  gover ACTAR    plan to shorten  licens period  take back  oper right for  time .    think condit  ripe   NONTOPIC.     chang   gover ACTAR  will N solicit opinion from  public  and     research. tan NONTOPIC  offici oper term  long  N year    ADMINN extend  to N year   adopt  even odd licens plate system in N   aim to keep half of  ADMINN  excess number of taxi  road everi N day."
"145",11966901,"shanghai","shanghai","N of chines homeown AVERB outsid gover ACTAR  ADMINN  in shanghai demand refund   N stori apar ACTAR  build in  complex  construct toppl   ACTAR  NONTOPIC DAYZ .  ACTAR  AVERB in  MONZ  N incid in   build fell   otherwis remain almost entir intact.  ACTAR base SOURZ NONTOPIC  ACTAR   MONZ ed DAYZ   DIRECTZ  shanghai  hold handwritten sign  and   chanting. lotus riversid  refund    home .. SOURZ NONTOPIC uniform ACTAR AVERB  ACTAR    number close to N     MONZ ed to  main ADMINN gover ACTAR  ADMINN   and   held  AVERB in on  step ACTAR  NONTOPIC  ACTAR  gover ACTAR  repres agre to meet  of     talk  disappointing. AVERB  common   ACTAR   AVERB by middl class homeown  rare.author  sought to tread care among  ACTAR   want  NONTOPIC in protect  home  job  and    benefit  rise live standard  afforded.  state run shanghai daili NONTOPIC  homeown mass outsid  gover ACTAR  ADMINN of shanghai  ADMINN n sub_shanghai   locat of  lotus riversid apar ACTAR  compound. call to  inform ADMINN of  shanghai ADMINN gover ACTAR  rang unansw DAYZ .  toppl build   embarra ACTAR  for shanghai   showcas ADMINN of N in  midst of  construct boom   prepar to host  N world expo.  AVERB delay  plan meet   homeown  and    develop to discuss compensation. gover ACTAR  attend  meet NONTOPIC    guarante pa ACTARto owner of unit in  build  fell   shanghai daili reported.buy of apar ACTARin  develo ACTAR    build  also sought refund   fear  entir complex  unsafe. SOURZ NONTOPIC compens award   NONTOPIC in  come days.  build fell  pile of dirt  excav to build  underground park garag  accord to initi investig result NONTOPIC DAYZ . unusu aggress NONTOPIC by  state control ACTAR  center on possibl collus   properti develop   contractor  and   other supervis  work. earlier  week   gover ACTAR  NONTOPIC N peopl   supervis in connect   investigation."
"146",24656101,"guangdong","guangdong","N of ACTAR   face  laid  by  electron manufactur in sub_guangdong AVERB outsid  factori yesterday  manag ACTAR  refus to pay compensation.   ACTAR   employ by home applianc manufactur durabl in baoan ADMINN  start AVERB on DAYZ .   AVERB  factori secur guard yesterday morn   factori refus to let  leav  complex. ACTAR  forc open  factori gate  and   AVERB  entrance.  N ACTAR   and   local militia  call in to keep order.N ACTAR  arrested.   factori  previous own  and   oper by  ACTAR   sold to  mainland ACTAR in  MONZ  ACTAR  NONTOPIC  new owner plan to reloc  factori to sub_guangdong  and   lay   N ACTAR  in sub_guangdong by  end of  year.   ACTAR  claim manag ACTAR   refus to pay  compens   owe   and     pay  social  medic insurance.    sign  contract   factory.  want to lay us     to give us N  MONZ   salari  compensation. also  pay for  social insur  and   medic insurance.  didn t  NONTOPIC N ACTAR    crowd dispers in  afternoon. ACTAR  NONTOPIC manag ACTAR   refus to negoti   ACTAR  vow to continu  AVERB today.   can t run away from  responsibility.  work for  factori for N year  and     ACTAR want to get rid of us    treat us  respect  NONTOPIC anoth ACTAR    ACTAR  also claim    bad paid. averag salari  slight lower   minimum wage in guangdong  N yuan   MONZ .    work  for year   salari remain  . salari   enough for basic living.  noth left to send back to  famili  NONTOPIC  femal ACTAR    NONTOPIC N of  friend  left sub_guangdong  work condit in  ADMINN   harsh.   staff member at durabl  ADMINN yesterday deni    AVERB outsid  factory.   ACTAR  just want to AVERB outsid  and   cool  heel together.   AVERB   NONTOPIC.   NONTOPIC  ACTAR  treat  ACTAR  well  and      clear whether   reloc to sub_guangdong.   anyon NONTOPIC    treat  ACTAR  well  let  show proof   NONTOPIC.  labour disput  becom increas common in sub_guangdong   ACTAR  often complain   underpaid  and   ill treated."
"147",12320019,"sichuan","tibet","new violenc  broken out in  volatil tibetan ADMINN of DIRECTZ  ACTAR  leav at  DIRECTZ  N gover ACTAR  offici serious AVERB   offici SOURZ NONTOPIC DAYZ . SOURZ NONTOPIC  AVERB broke out DAYZ  night outsid gover ACTAR  ADMINN  in  garz tibetan autonom ADMINN  high in  mountain in sichuan ADMINN along  border  tibet.  NONTOPIC  offici  attack  and   serious AVERB   gave   details. late last  MONZ   SOURZ NONTOPIC  ACTAR  in garz attack ACTAR  knive  and   stone  AVERB N ACTAR   part of  wave of anti gover ACTAR  AVERB in tibet  capit sub_tibet  and   tibetan popul ADMINN  in AVERB ADMINN . tibetan ACTAR  oversea NONTOPIC N monk AVERB  and   anoth  critic AVERB  secur agent fire live round   gathering."
"148",15790655,"guangdong","guangdong","N of peopl AVERB in front of  sub_guangdong ADMINN gover ACTAR  headquart yesterday  hope to publicis  grievanc by divert  ACTAR attent away from  world univers game  close ceremoni in sub_guangdong.  came from wanggang   urban ADMINN in sub_guangdong  baiyun ADMINN wear white shirt  and   hold white banner   NONTOPIC ADMINN ACTAR secretari li zhihang of leas collect land  and   pocket   N yuan  hk N. illion  for person gain  embezzl  to N yuan from ADMINN co oper   and   interven in  elect of local ACTAR   heavi ACTAR presenc ensur  AVERB   last long ACTAR remov banner  and   shove ACTAR   and   NONTOPIC around in  minor scuffle.at  DIRECTZ  N petition  remov from  scene. meanwhil  N petition claim N of wanggang ACTAR  AVERB  noN nation road near  ADMINN yesterday morn in  synchronis AVERB.    last day of  univers game  and    want to use  opportun to NONTOPIC  grievanc  nobodi  take  complaint serious  NONTOPIC N year old ACTAR    member of  wanggang ADMINN committee. want to put pressur on  ADMINN gover ACTAR  to thorough investig  corrupt ADMINN secretary.  petition outsid  ADMINN gover ACTAR  headquart AVERB  issu includ medic blunder  pension  and   land seizures."
"149",4249901,"zhejiang","zhejiang","beijing yesterday sought to sooth anxious ACTAR se entertain by NONTOPIC      blacklist of pro independ artists.  state ACTAR of SOURZ  film  and   televis  sarft   quot  NONTOPIC    target performers.  stat ACTAR   carri by  ACTAR SOURZ servic  came  ACTAR se pop princess chang hui mei. known by  fan   mei.  forc to cancel  perform last DAYZ  in sub_zhejiang  N ACTAR  AVERB slogan outsid  hotel  NONTOPIC  of favour independ for ACTAR   singer  perform of  ACTAR se anthem at presid ACTAR  N inaugur led to  mainland boycott of   last    year.   stat ACTAR  from sarft   ACTAR gover ACTAR  inform ADMINN spokesman  NONTOPIC  taipei might retali     boycott of ACTAR se artist on  mainland. ACTAR se entertain   woo  mainland market    far larger  and   lucrat   island .  ACTAR SOURZ servic NONTOPIC ACTAR se singer tsai chin earn   N yuan for  beijing concert in  MONZ .anoth high popular ACTAR se singer  jay chou jie lun   estim to  earn   nt N  hk N. illion  last year    of  sale come from  mainland   agenc reported.  MONZ arat  wang zaixi   deputi director of  state council  ACTAR affair ADMINN  urg  ACTAR se ACTAR to come to  mainland. appeal to  to understand  mainland  polici toward ACTAR"
"150",25216462,"fujian","jiangxi","ACTAR civilian AVERB caus by requisit of land took place  N day ago in sub_fujian  sub_fujian ACTAR  of sub_shanxi ADMINN  dissatisfi   ADMINN committe  compens of N yuan per person     N of  amount fix by  state.  N ACTAR  tri to AVERB  start of  project on  requisit land  prompt  local author to send   N member of  AVERB squad  and   arm ACTAR forc to use tear gas grenad  and   water cannon to suppress  ACTAR  on  scene ACTAR  threw stone at  in retaliation.near N ACTAR   AVERB in  incid  and   N of   sent to  hospit for trea ACTAR .N of     serious AVERB   hospitalized.  N ACTAR  detain  at N  day  yesterday    N ACTAR  AVERB at  construct site to AVERB  project  and   confront   N polic ACTAR although  gradual left  site in  afternoon    N elder ACTAR  still stay . ACTAR author sent  reinforc ACTAR  of N AVERB polic ACTAR to  scene to use tear gas grenad  and   water cannon to dispel  crowds. ACTAR  threw stone at  in retaliation.everyth  in great disorder. iot ACTAR final use wooden club to dispel  crowds.N ACTAR   thorough AVERB  and     N ACTAR  felt sick  breath tear gas. ACTAR arrest N ACTAR  on  spot.  except of N elder ACTAR    releas    N peopl  still detain  and   N AVERB ACTAR   sent to  hospital.  ..attac ACTAR..typN.df"
